Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	LIT0_fw_freq	MID4_fw_freq	BIG6_fw_freq	EOL
1030	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4408125	659375	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1040	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4408125	659375	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1050	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4408125	659375	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1060	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4408125	659375	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1070	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4408125	659375	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1080	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	39000	39000	0	0	0	0	0	4408125	659375	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1090	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1100	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1110	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1120	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1130	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1140	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1150	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1160	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1170	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1180	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1190	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1200	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1210	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1220	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1230	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1240	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1250	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1260	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1270	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1280	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1290	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	33	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1300	300000	300000	300000	300000	400000	400000	2850000	2850000	0	33	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1310	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	66	0	0	0	1014000	302	0	41000	39000	39000	0	0	0	0	0	4407031	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1320	300000	300000	300000	300000	400000	400000	2850000	2850000	66	0	50	0	0	0	0	0	1014000	302	0	41000	39000	39000	0	0	0	0	0	4400625	665312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1330	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	33	0	50	0	0	0	1014000	302	0	41000	39000	39000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1340	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	50	50	0	0	0	0	1014000	251	9	41000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1350	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	0	50	0	0	1014000	251	7	42000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1360	300000	300000	300000	300000	400000	400000	2850000	2850000	0	50	0	0	50	0	0	0	546000	202	13	43000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1370	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	546000	202	13	39000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1380	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	7	39000	40000	39000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1390	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	50	0	50	1014000	202	12	40000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1400	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	845000	202	8	41000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1410	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1352000	202	8	41000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1420	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	66	0	0	0	1539000	202	7	41000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1430	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	33	50	0	0	66	1014000	202	8	42000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1440	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	6	41000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1450	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	6	41000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1460	300000	300000	300000	300000	400000	400000	2850000	2850000	0	33	0	0	0	0	0	0	546000	202	0	39000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1470	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	4	39000	40000	39000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1480	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	546000	202	4	39000	40000	39000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1490	300000	300000	300000	300000	400000	400000	2850000	2850000	66	0	0	0	0	50	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1500	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	4	39000	40000	39000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1510	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	4	39000	39000	39000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1520	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	4	39000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1530	300000	300000	300000	300000	400000	400000	2850000	2850000	75	0	0	66	100	50	0	0	1014000	302	4	40000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1540	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	100	0	0	1014000	302	7	40000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1550	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	66	0	50	0	0	845000	302	15	41000	40000	40000	0	0	0	0	0	4400625	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1560	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	33	0	845000	251	5	42000	40000	40000	0	0	0	0	0	4398750	511875	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1570	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	50	0	0	0	546000	202	6	42000	40000	39000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1580	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	546000	202	6	39000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1590	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	43000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1600	300000	300000	300000	300000	400000	400000	2850000	2850000	66	0	66	0	0	50	50	50	1014000	202	18	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1610	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	50	0	0	0	33	0	1014000	202	8	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1620	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	33	0	50	0	0	0	1539000	202	8	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1630	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	41000	40000	41000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1640	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	50	1014000	202	7	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1650	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	75	0	0	0	1014000	202	7	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1660	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	13	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1670	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	33	50	0	0	0	0	1539000	202	13	44000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1680	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	1352000	202	13	43000	40000	41000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1690	300000	300000	300000	300000	400000	400000	2850000	2850000	0	50	0	0	50	50	0	0	1014000	202	8	43000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1700	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	42000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1710	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	0	0	0	0	1014000	202	7	43000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1720	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	546000	202	7	40000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1730	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	0	33	0	0	546000	202	13	40000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1740	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	50	0	1014000	202	9	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1750	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	50	0	0	0	1014000	202	9	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1760	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	50	0	546000	202	12	40000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1770	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	33	0	50	546000	202	8	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1780	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	8	41000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1790	300000	300000	300000	300000	400000	400000	2850000	2850000	33	0	0	0	0	0	0	0	1352000	202	7	42000	40000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1800	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	1014000	202	14	41000	41000	40000	0	0	0	0	0	4398750	546250	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1810	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	66	50	0	0	0	1014000	202	7	42000	41000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1820	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	50	0	1014000	202	7	45000	41000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1830	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	50	0	0	0	1014000	202	11	42000	41000	41000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1840	300000	300000	300000	300000	400000	400000	2850000	2850000	33	0	0	50	50	50	0	0	546000	202	7	41000	41000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1850	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	546000	202	7	40000	41000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1860	300000	300000	300000	300000	400000	400000	2850000	2850000	0	33	0	0	0	0	0	0	546000	202	0	40000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1870	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	40000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1880	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1890	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	66	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1900	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	6	40000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1910	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1920	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1930	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	50	0	0	0	421000	202	0	40000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1940	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1950	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1960	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1970	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1980	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
1990	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2000	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2010	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2020	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2030	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2040	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	50	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4392500	340312	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2050	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2060	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2070	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2080	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2090	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2100	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2110	300000	300000	300000	300000	400000	400000	2850000	2850000	0	50	0	0	50	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2120	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	40000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2130	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2140	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2150	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2160	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2170	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2180	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
2190	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	50	0	0	0	421000	202	0	39000	40000	39000	0	0	0	0	0	4409375	692187	performance	performance	performance	performance	performance	performance	performance	performance	300000	400000	2850000	EOL
